edad,estado_civil,lugar_residencia,calificaciones,asistencia_a_clases,semestre_actual,reprobacion_asignaturas,horas_estudio_semanales,nivel_socioeconomico,ingreso_familiar_mensual,apoyo_financiero,empleo_parcial_o_tiempo_completo,red_apoyo_social,participacion_extracurricular,relaciones_interpersonales,problemas_emocionales,adaptacion_entorno_escolar,personalidad,autoeficacia_academica,horas_sueno,condiciones_salud,problemas_familiares,dependientes_en_hogar,tipo_institucion,distancia_centro_estudios,acceso_servicios_basicos,desercion
25,Soltero,Local,105,60,5,2,7,Medio,16240,No,No,Fuerte,Media,Regulares,No,Regular,Extrovertido,Baja,9,Regular,Si,2,Publica,39,Si,No
22,Soltero,Local,82,69,5,4,19,Medio,11341,Si,No,Debil,Baja,Conflictivas,Si,Mala,Introvertido,Media,10,Mala,Si,0,Publica,20,No,No
21,Soltero,Local,68,49,2,2,10,Medio,6865,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Media,4,Buena,Si,0,Publica,24,Si,Si
25,Union libre,Foráneo,87,85,0,2,13,Medio,15887,No,Si,Debil,Alta,Regulares,Si,Buena,Introvertido,Alta,9,Buena,Si,3,Publica,53,Si,No
20,Soltero,Foráneo,62,86,6,3,9,Alto,9452,No,No,Moderado,Baja,Buenas,Si,Buena,Extrovertido,Baja,6,Mala,Si,1,Publica,-1,Si,Si
22,Soltero,Local,82,56,10,1,4,Medio,7090,No,No,Debil,Baja,Conflictivas,Si,Buena,Extrovertido,Alta,7,Mala,No,4,Publica,43,No,Si
23,Soltero,Local,59,55,5,1,14,Medio,11676,Si,No,Fuerte,Media,Conflictivas,Si,Buena,Introvertido,Media,7,Mala,Si,2,Publica,38,No,Si
22,Union libre,Local,59,45,8,3,4,Bajo,6063,Si,No,Moderado,Media,Buenas,No,Buena,Introvertido,Alta,4,Buena,No,1,Privada,24,No,Si
19,Soltero,Local,77,66,6,2,11,Medio,15219,No,Si,Debil,Baja,Conflictivas,Si,Buena,Extrovertido,Media,8,Regular,Si,0,Publica,17,No,Si
21,Soltero,Local,74,62,5,3,15,Bajo,6911,No,No,Debil,Baja,Conflictivas,Si,Buena,Introvertido,Alta,8,Regular,Si,1,Privada,55,No,Si
20,Soltero,Local,75,60,2,2,8,Alto,12649,Si,Si,Moderado,Alta,Regulares,Si,Buena,Introvertido,Media,6,Mala,No,3,Publica,32,Si,No
22,Soltero,Local,85,80,6,3,0,Medio,15155,Si,No,Moderado,Media,Regulares,Si,Mala,Introvertido,Media,11,Mala,Si,1,Publica,15,Si,No
20,Casado,Foráneo,111,66,7,2,11,Bajo,7354,No,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Alta,6,Regular,Si,2,Publica,14,No,No
24,Soltero,Local,63,86,7,2,6,Medio,19369,No,Si,Moderado,Media,Regulares,Si,Mala,Extrovertido,Alta,4,Buena,No,3,Publica,20,No,No
20,Casado,Local,65,58,4,4,8,Alto,9463,No,No,Debil,Media,Conflictivas,No,Buena,Extrovertido,Alta,5,Buena,Si,2,Publica,5,No,Si
25,Soltero,Foráneo,83,72,6,2,16,Medio,7566,Si,No,Debil,Media,Conflictivas,Si,Buena,Extrovertido,Alta,7,Buena,Si,3,Publica,53,Si,Si
20,Soltero,Local,51,53,5,3,10,Medio,13876,No,Si,Fuerte,Baja,Conflictivas,No,Buena,Introvertido,Alta,7,Buena,Si,2,Publica,28,No,No
24,Soltero,Local,83,75,9,5,12,Bajo,13597,No,No,Debil,Alta,Regulares,No,Regular,Extrovertido,Alta,3,Mala,Si,1,Publica,47,Si,No
22,Soltero,Foráneo,70,55,5,4,8,Medio,11684,Si,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Alta,8,Regular,Si,2,Privada,23,No,Si
17,Soltero,Local,61,67,7,2,6,Medio,13664,Si,No,Debil,Alta,Regulares,No,Regular,Introvertido,Alta,9,Regular,Si,0,Publica,14,Si,No
24,Union libre,Local,73,62,4,1,14,Medio,11066,No,No,Fuerte,Media,Conflictivas,No,Mala,Introvertido,Media,8,Regular,Si,2,Publica,32,Si,No
21,Soltero,Local,91,50,3,1,26,Medio,17051,Si,No,Debil,Baja,Regulares,No,Regular,Introvertido,Alta,6,Regular,Si,4,Privada,42,No,No
23,Casado,Foráneo,81,85,7,6,12,Medio,7922,No,No,Debil,Baja,Conflictivas,Si,Regular,Introvertido,Alta,7,Buena,Si,2,Publica,25,Si,Si
23,Soltero,Local,66,60,3,2,4,Medio,10768,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Alta,7,Mala,Si,1,Privada,33,No,No
21,Soltero,Local,50,82,6,2,15,Medio,10414,No,No,Moderado,Media,Conflictivas,No,Regular,Introvertido,Alta,7,Regular,No,2,Publica,35,Si,No
23,Soltero,Local,81,77,4,6,15,Medio,21894,No,Si,Debil,Alta,Conflictivas,Si,Buena,Introvertido,Media,11,Regular,No,3,Publica,34,Si,No
17,Soltero,Local,76,93,3,3,11,Alto,9413,Si,Si,Debil,Media,Conflictivas,Si,Mala,Extrovertido,Baja,8,Mala,Si,2,Publica,36,Si,No
20,Soltero,Local,71,56,9,3,17,Medio,13714,No,No,Debil,Media,Regulares,No,Mala,Extrovertido,Media,11,Mala,No,3,Privada,22,Si,Si
20,Soltero,Foráneo,75,66,8,0,20,Medio,13705,Si,No,Debil,Media,Buenas,Si,Mala,Introvertido,Baja,10,Regular,Si,4,Publica,40,Si,Si
25,Soltero,Local,71,97,0,0,15,Bajo,11333,Si,No,Debil,Media,Conflictivas,Si,Mala,Introvertido,Alta,6,Regular,No,1,Privada,22,No,No
18,Soltero,Local,96,61,3,2,17,Bajo,9500,No,Si,Debil,Media,Conflictivas,No,Regular,Introvertido,Alta,5,Buena,Si,2,Publica,31,Si,No
26,Soltero,Local,91,104,2,4,13,Medio,13313,Si,Si,Moderado,Media,Regulares,No,Regular,Extrovertido,Media,6,Regular,No,6,Publica,38,Si,Si
19,Soltero,Foráneo,58,69,1,4,6,Medio,14259,Si,No,Moderado,Media,Buenas,Si,Regular,Introvertido,Baja,4,Regular,Si,2,Privada,38,Si,Si
25,Union libre,Local,42,55,5,4,15,Bajo,4055,No,Si,Moderado,Alta,Regulares,No,Mala,Extrovertido,Baja,7,Buena,No,2,Privada,40,Si,No
20,Casado,Local,65,86,3,2,14,Medio,13670,No,No,Debil,Alta,Regulares,Si,Buena,Extrovertido,Media,5,Mala,Si,1,Publica,30,Si,No
22,Soltero,Local,92,76,5,3,24,Bajo,8604,Si,Si,Fuerte,Baja,Conflictivas,Si,Regular,Extrovertido,Media,8,Buena,Si,4,Publica,11,Si,No
20,Casado,Local,71,64,4,3,13,Medio,10826,No,Si,Fuerte,Baja,Buenas,Si,Regular,Extrovertido,Media,6,Regular,Si,2,Privada,22,Si,Si
25,Soltero,Local,62,90,3,4,17,Medio,11124,No,No,Fuerte,Alta,Conflictivas,Si,Mala,Extrovertido,Alta,5,Regular,Si,2,Publica,24,Si,No
18,Soltero,Foráneo,89,98,3,1,11,Bajo,17195,Si,No,Debil,Media,Buenas,No,Mala,Extrovertido,Alta,7,Mala,Si,3,Publica,43,Si,No
20,Soltero,Foráneo,91,67,5,1,7,Alto,4796,Si,No,Moderado,Alta,Regulares,Si,Regular,Introvertido,Media,6,Buena,Si,3,Publica,23,No,Si
16,Soltero,Local,92,93,9,1,8,Bajo,5541,No,No,Moderado,Media,Regulares,No,Buena,Extrovertido,Baja,9,Buena,Si,0,Publica,50,No,Si
17,Soltero,Local,87,66,13,0,16,Medio,21052,Si,No,Moderado,Baja,Regulares,No,Buena,Extrovertido,Alta,6,Regular,Si,2,Privada,9,Si,No
23,Soltero,Foráneo,80,75,4,3,11,Medio,14661,Si,No,Debil,Alta,Conflictivas,Si,Mala,Introvertido,Baja,2,Regular,No,0,Publica,20,No,No
23,Soltero,Foráneo,90,88,5,1,16,Alto,7712,No,No,Moderado,Media,Regulares,Si,Regular,Introvertido,Alta,5,Regular,No,3,Publica,32,Si,No
18,Soltero,Local,46,86,1,3,21,Medio,15745,No,Si,Moderado,Media,Buenas,Si,Mala,Extrovertido,Alta,5,Regular,Si,5,Publica,16,Si,No
24,Soltero,Foráneo,94,76,7,0,13,Alto,15599,No,No,Debil,Media,Regulares,No,Buena,Introvertido,Alta,6,Regular,Si,2,Privada,22,No,Si
23,Soltero,Foráneo,72,53,3,0,10,Medio,16701,Si,No,Moderado,Media,Regulares,No,Mala,Extrovertido,Alta,7,Buena,No,0,Privada,23,Si,No
21,Soltero,Foráneo,67,80,10,4,16,Alto,12160,No,Si,Debil,Media,Regulares,No,Buena,Introvertido,Baja,6,Buena,Si,6,Publica,20,No,Si
22,Soltero,Foráneo,59,56,7,0,12,Bajo,13027,No,Si,Debil,Media,Buenas,No,Buena,Introvertido,Baja,6,Regular,Si,0,Publica,30,Si,Si
19,Soltero,Local,61,48,0,1,16,Medio,10027,No,No,Debil,Baja,Regulares,No,Regular,Introvertido,Baja,7,Mala,No,4,Privada,13,No,Si
19,Soltero,Local,92,68,6,-1,1,Alto,14688,Si,Si,Debil,Baja,Conflictivas,No,Buena,Extrovertido,Media,7,Buena,Si,6,Publica,24,Si,No
23,Casado,Foráneo,86,74,7,2,4,Medio,12465,Si,No,Fuerte,Media,Regulares,No,Buena,Extrovertido,Media,4,Regular,No,2,Publica,32,Si,Si
19,Union libre,Local,78,66,6,1,2,Medio,13411,Si,No,Debil,Baja,Regulares,Si,Mala,Introvertido,Alta,6,Mala,Si,2,Privada,13,No,No
23,Soltero,Foráneo,43,61,1,1,11,Medio,8915,No,No,Moderado,Baja,Regulares,No,Mala,Introvertido,Alta,7,Buena,Si,0,Publica,29,Si,Si
20,Soltero,Local,82,86,2,5,0,Bajo,7900,No,No,Debil,Baja,Regulares,Si,Buena,Introvertido,Media,8,Mala,Si,3,Privada,40,No,Si
25,Soltero,Local,59,69,7,-1,14,Medio,10845,Si,No,Debil,Baja,Buenas,No,Mala,Introvertido,Baja,7,Regular,No,3,Publica,50,Si,Si
19,Casado,Local,89,69,1,3,5,Medio,16146,No,No,Debil,Media,Regulares,No,Buena,Introvertido,Alta,8,Buena,No,0,Privada,19,Si,Si
21,Soltero,Local,56,86,4,3,3,Bajo,7441,No,No,Debil,Media,Conflictivas,No,Buena,Introvertido,Baja,7,Regular,Si,2,Publica,2,Si,No
21,Union libre,Local,65,79,7,2,14,Medio,7602,Si,No,Moderado,Baja,Buenas,Si,Buena,Extrovertido,Alta,6,Regular,Si,0,Publica,39,Si,Si
23,Soltero,Local,83,79,2,2,21,Alto,17149,Si,No,Debil,Media,Conflictivas,Si,Buena,Introvertido,Alta,6,Mala,No,0,Publica,49,Si,Si
21,Union libre,Foráneo,88,56,5,1,14,Bajo,15549,No,Si,Debil,Alta,Conflictivas,No,Buena,Extrovertido,Alta,4,Mala,Si,3,Publica,48,No,Si
21,Soltero,Foráneo,76,91,2,3,8,Bajo,15679,Si,No,Moderado,Alta,Conflictivas,Si,Buena,Extrovertido,Alta,7,Regular,No,3,Publica,33,No,No
18,Union libre,Foráneo,73,76,5,5,15,Medio,21266,No,No,Moderado,Baja,Regulares,Si,Mala,Introvertido,Alta,7,Buena,Si,0,Publica,17,Si,No
19,Casado,Local,78,95,5,2,12,Alto,14683,Si,No,Debil,Media,Regulares,No,Buena,Extrovertido,Media,8,Regular,Si,2,Publica,38,Si,No
23,Soltero,Local,64,69,3,1,6,Medio,11934,No,No,Fuerte,Media,Conflictivas,Si,Mala,Extrovertido,Baja,5,Regular,Si,0,Publica,16,No,Si
19,Union libre,Local,68,60,5,2,3,Medio,12721,No,Si,Fuerte,Baja,Regulares,Si,Regular,Introvertido,Baja,7,Mala,Si,2,Publica,38,Si,Si
18,Soltero,Foráneo,93,64,1,2,16,Bajo,17204,Si,No,Debil,Baja,Regulares,Si,Buena,Introvertido,Baja,5,Mala,Si,2,Publica,20,Si,Si
18,Soltero,Local,85,72,6,2,14,Medio,8027,No,No,Debil,Media,Regulares,No,Mala,Extrovertido,Baja,8,Regular,Si,3,Publica,20,No,No
17,Soltero,Foráneo,65,75,7,4,16,Medio,10191,Si,Si,Fuerte,Baja,Conflictivas,Si,Regular,Extrovertido,Baja,7,Buena,No,0,Privada,52,Si,No
22,Soltero,Local,80,74,0,4,10,Alto,7574,Si,Si,Debil,Media,Regulares,Si,Regular,Extrovertido,Baja,8,Buena,No,3,Publica,29,Si,No
23,Union libre,Local,78,60,9,4,14,Medio,16297,No,No,Debil,Baja,Buenas,No,Buena,Extrovertido,Baja,3,Buena,No,3,Publica,22,No,No
17,Soltero,Local,75,76,5,0,3,Medio,6510,Si,No,Moderado,Media,Conflictivas,No,Regular,Extrovertido,Alta,7,Regular,No,1,Privada,6,Si,No
20,Soltero,Local,74,84,5,2,10,Medio,14324,No,Si,Debil,Media,Regulares,No,Regular,Introvertido,Baja,6,Regular,Si,0,Publica,33,No,No
21,Soltero,Local,70,69,7,0,15,Bajo,11272,No,No,Fuerte,Baja,Regulares,No,Buena,Introvertido,Alta,4,Mala,No,3,Publica,35,No,Si
22,Casado,Local,67,67,0,0,8,Medio,4786,Si,No,Debil,Alta,Regulares,Si,Mala,Extrovertido,Media,6,Regular,No,4,Publica,18,Si,No
23,Soltero,Local,81,106,9,0,9,Medio,16517,No,No,Fuerte,Baja,Regulares,No,Buena,Introvertido,Media,7,Buena,No,2,Publica,15,Si,Si
22,Soltero,Local,71,71,1,3,12,Bajo,13634,No,No,Debil,Media,Buenas,Si,Mala,Extrovertido,Alta,9,Regular,Si,2,Publica,31,No,Si
18,Soltero,Local,82,87,4,4,13,Medio,17625,No,No,Debil,Baja,Buenas,No,Mala,Extrovertido,Alta,8,Regular,Si,2,Publica,18,No,Si
23,Soltero,Local,87,60,1,2,10,Bajo,6235,No,No,Debil,Baja,Regulares,Si,Buena,Extrovertido,Baja,4,Regular,No,4,Publica,45,Si,No
17,Soltero,Local,39,90,4,5,13,Bajo,13698,No,No,Fuerte,Media,Conflictivas,Si,Buena,Introvertido,Media,6,Mala,Si,-2,Publica,13,No,No
23,Soltero,Foráneo,81,89,6,1,9,Bajo,8562,No,No,Debil,Media,Buenas,Si,Mala,Introvertido,Media,5,Mala,No,4,Privada,28,Si,No
23,Soltero,Local,68,54,10,3,7,Medio,6165,No,Si,Debil,Alta,Regulares,Si,Regular,Extrovertido,Media,7,Mala,Si,0,Privada,17,Si,No
22,Union libre,Local,81,86,6,1,13,Medio,12565,No,No,Debil,Media,Buenas,No,Mala,Extrovertido,Baja,3,Regular,Si,5,Publica,33,Si,Si
21,Casado,Foráneo,79,61,0,3,12,Medio,17204,No,No,Debil,Media,Buenas,No,Mala,Introvertido,Baja,8,Regular,No,2,Publica,43,Si,Si
24,Union libre,Local,61,80,5,2,6,Medio,19863,Si,No,Moderado,Baja,Conflictivas,No,Regular,Introvertido,Media,8,Mala,No,3,Publica,23,No,Si
18,Union libre,Local,63,90,1,1,21,Medio,15476,No,Si,Moderado,Media,Regulares,Si,Buena,Introvertido,Alta,7,Regular,No,4,Publica,37,Si,No
17,Casado,Foráneo,50,87,4,3,6,Alto,14781,Si,No,Debil,Media,Conflictivas,No,Mala,Introvertido,Media,5,Mala,No,4,Publica,13,Si,No
20,Soltero,Local,95,85,7,5,8,Medio,9076,Si,No,Moderado,Media,Conflictivas,No,Buena,Extrovertido,Baja,9,Regular,Si,1,Privada,27,No,No
19,Union libre,Local,66,81,5,0,9,Medio,15438,No,No,Fuerte,Media,Buenas,No,Buena,Introvertido,Baja,9,Mala,Si,1,Publica,-1,Si,No
19,Soltero,Local,75,84,2,2,4,Medio,4883,Si,No,Moderado,Media,Conflictivas,Si,Regular,Introvertido,Media,7,Buena,Si,5,Privada,41,Si,Si
21,Soltero,Local,82,107,2,4,-3,Bajo,2901,Si,No,Moderado,Media,Regulares,Si,Mala,Introvertido,Media,3,Regular,No,3,Publica,33,Si,Si
17,Soltero,Local,77,109,3,1,13,Medio,-1394,No,No,Debil,Alta,Buenas,Si,Mala,Introvertido,Media,8,Regular,No,4,Privada,63,No,Si
23,Soltero,Foráneo,44,96,8,2,11,Medio,5877,No,Si,Moderado,Media,Buenas,Si,Mala,Introvertido,Baja,7,Mala,Si,4,Publica,17,No,No
18,Soltero,Local,85,59,6,2,19,Medio,4205,Si,Si,Moderado,Media,Regulares,Si,Buena,Introvertido,Alta,7,Mala,No,4,Publica,23,Si,No
18,Soltero,Local,72,80,0,2,14,Medio,11842,No,No,Moderado,Media,Conflictivas,No,Regular,Extrovertido,Baja,8,Regular,Si,1,Publica,33,Si,Si
22,Union libre,Local,57,83,4,5,9,Alto,11429,No,Si,Debil,Baja,Regulares,Si,Regular,Extrovertido,Baja,8,Buena,No,1,Privada,37,No,Si
19,Soltero,Foráneo,68,79,4,1,4,Bajo,6610,No,No,Fuerte,Media,Regulares,No,Buena,Extrovertido,Baja,5,Buena,Si,1,Privada,23,Si,Si
23,Soltero,Local,112,74,4,0,8,Medio,11327,Si,No,Fuerte,Alta,Buenas,No,Buena,Introvertido,Alta,6,Buena,Si,1,Publica,41,Si,No
23,Casado,Foráneo,72,93,9,3,7,Medio,14456,Si,No,Debil,Baja,Regulares,Si,Buena,Extrovertido,Alta,9,Regular,Si,1,Publica,39,No,Si
22,Soltero,Local,82,84,5,3,10,Alto,11331,No,No,Fuerte,Baja,Conflictivas,Si,Mala,Extrovertido,Baja,8,Buena,No,2,Publica,16,No,No
20,Soltero,Local,85,85,8,2,11,Bajo,13555,Si,No,Debil,Alta,Regulares,Si,Mala,Introvertido,Media,6,Regular,No,2,Privada,27,Si,Si
16,Soltero,Local,89,53,8,3,2,Medio,10783,No,No,Fuerte,Media,Buenas,No,Buena,Introvertido,Baja,6,Mala,No,2,Publica,39,No,No
20,Union libre,Local,56,84,6,0,18,Medio,13362,Si,No,Debil,Baja,Regulares,No,Buena,Extrovertido,Media,4,Regular,Si,3,Publica,42,Si,Si
22,Soltero,Local,88,79,7,2,5,Medio,13181,No,No,Moderado,Baja,Buenas,Si,Buena,Extrovertido,Media,9,Mala,No,0,Publica,14,Si,Si
18,Soltero,Foráneo,67,75,2,4,5,Medio,11186,No,No,Moderado,Media,Conflictivas,Si,Mala,Introvertido,Media,8,Regular,Si,1,Privada,21,No,Si
22,Casado,Foráneo,78,60,2,2,10,Medio,20412,No,No,Fuerte,Baja,Buenas,Si,Buena,Extrovertido,Baja,7,Regular,Si,4,Privada,43,Si,Si
25,Soltero,Local,64,73,6,6,19,Medio,10182,No,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Alta,5,Regular,No,1,Publica,19,Si,Si
21,Soltero,Foráneo,62,72,8,0,17,Medio,13810,Si,No,Moderado,Baja,Buenas,No,Buena,Extrovertido,Media,6,Regular,Si,2,Publica,40,Si,No
21,Soltero,Local,85,76,4,2,2,Medio,16481,No,Si,Debil,Media,Regulares,No,Mala,Extrovertido,Media,6,Regular,No,3,Privada,22,Si,No
22,Casado,Local,85,74,9,2,6,Medio,5419,No,No,Fuerte,Media,Conflictivas,Si,Regular,Extrovertido,Alta,7,Mala,Si,3,Privada,23,Si,No
16,Soltero,Foráneo,75,54,4,1,15,Medio,12581,Si,No,Moderado,Media,Regulares,No,Buena,Extrovertido,Alta,6,Mala,No,0,Privada,5,Si,Si
24,Union libre,Local,56,77,5,1,7,Medio,8269,Si,Si,Fuerte,Baja,Regulares,No,Regular,Extrovertido,Baja,3,Regular,Si,4,Privada,29,Si,Si
20,Soltero,Foráneo,75,94,2,3,5,Bajo,13577,No,No,Debil,Baja,Conflictivas,No,Mala,Extrovertido,Alta,7,Regular,No,4,Privada,27,Si,Si
17,Soltero,Foráneo,54,77,4,3,-1,Medio,9246,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Media,5,Buena,No,2,Publica,47,Si,Si
21,Soltero,Local,80,76,2,3,16,Medio,6386,Si,No,Moderado,Media,Conflictivas,No,Regular,Extrovertido,Baja,6,Regular,Si,4,Publica,25,Si,No
22,Soltero,Local,81,84,1,1,16,Medio,8888,No,No,Debil,Baja,Regulares,No,Buena,Introvertido,Alta,4,Regular,Si,3,Privada,42,No,No
21,Soltero,Foráneo,63,79,4,2,6,Medio,8964,Si,No,Moderado,Baja,Conflictivas,Si,Buena,Introvertido,Baja,3,Buena,No,2,Privada,20,No,Si
19,Casado,Local,67,67,4,0,11,Medio,16083,No,No,Moderado,Alta,Conflictivas,No,Mala,Introvertido,Baja,8,Regular,No,2,Publica,25,Si,No
19,Casado,Local,51,53,3,1,8,Medio,17469,Si,Si,Moderado,Media,Regulares,Si,Regular,Extrovertido,Baja,7,Regular,Si,4,Privada,23,Si,No
21,Soltero,Foráneo,101,74,5,3,8,Medio,14314,No,Si,Moderado,Baja,Conflictivas,No,Buena,Extrovertido,Baja,6,Mala,No,2,Privada,30,Si,Si
16,Soltero,Local,83,95,12,0,14,Alto,13427,No,No,Moderado,Alta,Regulares,Si,Mala,Introvertido,Media,8,Mala,Si,3,Publica,16,Si,No
24,Soltero,Local,55,86,9,4,8,Medio,13933,No,Si,Moderado,Baja,Regulares,Si,Mala,Extrovertido,Baja,3,Regular,No,4,Publica,42,No,Si
21,Union libre,Local,81,59,4,0,13,Medio,14007,No,No,Debil,Media,Regulares,Si,Buena,Introvertido,Baja,8,Regular,No,2,Publica,23,No,No
23,Soltero,Foráneo,84,72,4,1,7,Medio,9546,No,No,Moderado,Media,Regulares,No,Regular,Extrovertido,Alta,8,Regular,Si,1,Publica,14,Si,No
25,Soltero,Local,88,79,8,2,15,Medio,12205,Si,No,Fuerte,Media,Buenas,Si,Regular,Extrovertido,Baja,4,Mala,No,1,Publica,9,Si,No
20,Casado,Foráneo,82,94,8,0,3,Medio,9539,No,No,Debil,Baja,Regulares,Si,Buena,Introvertido,Media,6,Regular,Si,4,Publica,0,Si,Si
19,Soltero,Local,86,66,5,4,13,Medio,12860,No,No,Moderado,Baja,Conflictivas,Si,Buena,Introvertido,Media,5,Regular,No,1,Publica,46,No,No
22,Soltero,Foráneo,78,43,10,2,10,Medio,12341,Si,Si,Moderado,Alta,Regulares,Si,Regular,Introvertido,Media,9,Buena,Si,2,Publica,29,No,Si
20,Soltero,Foráneo,80,63,6,2,15,Bajo,8334,No,No,Fuerte,Media,Conflictivas,No,Regular,Extrovertido,Alta,9,Regular,Si,0,Publica,34,Si,No
18,Union libre,Local,75,63,13,1,3,Medio,21894,No,Si,Debil,Alta,Regulares,Si,Mala,Extrovertido,Media,4,Buena,Si,3,Publica,0,Si,No
24,Casado,Local,102,54,1,2,14,Bajo,13552,Si,No,Debil,Media,Regulares,No,Buena,Introvertido,Alta,8,Buena,No,5,Publica,33,No,Si
18,Union libre,Local,74,92,7,4,5,Bajo,16164,No,No,Fuerte,Alta,Buenas,Si,Buena,Extrovertido,Alta,9,Regular,No,1,Privada,62,Si,No
23,Soltero,Local,55,75,6,2,-5,Medio,9104,No,No,Debil,Media,Buenas,No,Buena,Extrovertido,Media,7,Mala,No,5,Publica,29,Si,No
21,Soltero,Local,90,60,8,0,10,Medio,9003,Si,No,Moderado,Media,Regulares,Si,Regular,Introvertido,Alta,6,Buena,Si,3,Privada,33,Si,No
23,Soltero,Foráneo,85,87,7,3,16,Medio,14310,No,No,Debil,Baja,Regulares,No,Regular,Extrovertido,Alta,6,Regular,No,5,Privada,31,Si,Si
15,Soltero,Local,79,86,4,1,17,Bajo,4291,Si,No,Fuerte,Media,Buenas,Si,Buena,Introvertido,Alta,6,Mala,Si,3,Publica,14,Si,Si
23,Soltero,Local,63,75,8,3,8,Bajo,11316,Si,No,Fuerte,Baja,Regulares,Si,Mala,Introvertido,Media,6,Buena,No,4,Privada,11,No,Si
23,Union libre,Local,84,78,6,1,7,Medio,10984,No,No,Fuerte,Media,Regulares,Si,Mala,Extrovertido,Baja,6,Regular,No,0,Privada,45,Si,Si
21,Soltero,Foráneo,107,61,12,2,6,Medio,10665,Si,No,Fuerte,Media,Buenas,Si,Buena,Introvertido,Baja,9,Buena,Si,0,Privada,-1,Si,Si
22,Soltero,Local,91,91,6,3,5,Medio,14885,No,No,Fuerte,Media,Regulares,No,Mala,Introvertido,Baja,7,Regular,No,4,Publica,15,Si,Si
22,Casado,Local,54,83,3,0,12,Medio,14906,Si,No,Fuerte,Baja,Regulares,No,Buena,Introvertido,Media,5,Buena,No,2,Privada,30,Si,Si
20,Union libre,Foráneo,67,70,3,0,9,Medio,10319,No,No,Moderado,Alta,Buenas,Si,Regular,Introvertido,Baja,8,Regular,No,4,Publica,48,Si,Si
24,Union libre,Foráneo,72,64,3,1,20,Medio,7692,Si,Si,Moderado,Media,Conflictivas,Si,Regular,Introvertido,Alta,10,Regular,Si,4,Privada,30,No,No
19,Soltero,Local,65,45,7,3,9,Medio,10029,No,No,Moderado,Media,Regulares,No,Buena,Extrovertido,Media,11,Mala,No,1,Publica,27,Si,No
24,Soltero,Local,71,92,7,4,14,Medio,11263,Si,No,Moderado,Media,Conflictivas,No,Regular,Introvertido,Alta,6,Mala,Si,4,Publica,0,Si,Si
23,Soltero,Local,58,86,7,0,1,Bajo,13297,Si,No,Moderado,Baja,Buenas,No,Mala,Introvertido,Alta,5,Regular,Si,2,Publica,7,No,Si
21,Casado,Foráneo,80,109,7,2,10,Medio,7856,No,Si,Moderado,Media,Regulares,Si,Regular,Extrovertido,Media,5,Regular,Si,5,Publica,19,Si,No
19,Soltero,Foráneo,59,87,5,3,6,Medio,4569,No,No,Debil,Media,Buenas,No,Buena,Introvertido,Media,1,Buena,Si,2,Privada,44,Si,Si
19,Union libre,Local,66,81,7,2,10,Medio,15108,No,Si,Debil,Media,Regulares,No,Buena,Introvertido,Alta,9,Mala,No,1,Privada,28,Si,Si
23,Casado,Local,76,85,3,4,0,Medio,9385,No,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Baja,6,Regular,Si,-1,Publica,30,No,No
21,Union libre,Local,77,78,5,3,16,Medio,15623,No,Si,Moderado,Media,Conflictivas,Si,Mala,Extrovertido,Baja,2,Buena,No,5,Privada,22,No,No
20,Soltero,Foráneo,95,80,6,3,15,Medio,20470,No,No,Moderado,Media,Conflictivas,No,Mala,Extrovertido,Media,5,Buena,Si,3,Publica,2,Si,Si
20,Casado,Local,76,80,4,5,0,Alto,18084,No,No,Moderado,Baja,Regulares,Si,Buena,Extrovertido,Media,9,Buena,Si,2,Publica,21,Si,Si
23,Soltero,Local,61,62,10,2,10,Medio,5275,No,No,Debil,Alta,Regulares,Si,Regular,Introvertido,Baja,4,Regular,No,1,Publica,9,Si,Si
18,Soltero,Local,69,90,8,2,16,Bajo,13714,No,No,Debil,Media,Regulares,Si,Buena,Introvertido,Alta,6,Regular,Si,2,Publica,38,No,Si
22,Soltero,Local,99,96,8,6,6,Medio,10176,Si,No,Debil,Alta,Buenas,Si,Buena,Extrovertido,Media,5,Buena,Si,3,Publica,26,Si,Si
20,Soltero,Local,77,76,4,3,19,Alto,24899,No,No,Debil,Media,Buenas,Si,Regular,Extrovertido,Media,6,Buena,Si,3,Publica,30,Si,Si
20,Union libre,Foráneo,63,98,4,1,7,Medio,9415,No,No,Moderado,Baja,Regulares,No,Buena,Extrovertido,Alta,7,Buena,No,4,Publica,25,Si,No
17,Union libre,Foráneo,109,86,6,1,3,Medio,9905,Si,Si,Debil,Media,Regulares,Si,Regular,Extrovertido,Media,9,Regular,No,2,Privada,31,Si,Si
21,Casado,Local,58,81,1,1,5,Medio,13990,No,No,Moderado,Media,Buenas,Si,Mala,Introvertido,Baja,5,Mala,No,2,Publica,18,No,No
18,Soltero,Foráneo,65,61,4,2,10,Medio,9094,No,No,Debil,Media,Regulares,Si,Mala,Introvertido,Baja,9,Regular,No,2,Publica,17,Si,Si
